state_code,state_name_english,state_name_local,state_census2011_code,district_code,district_name_english,district_name_local,district_census2011_code,subdistrict_code,subdistrict_name_english,subdistrict_name_local,subdistrict_census2011_code,last_updated
33,Tamil Nadu,TAMIL NADU,33.0,578,Madurai,MADURAI,623.0,6615,Kalligudi,,0.0,2024-10-07
28,Andhra Pradesh,ANDHRA PRADESH,28.0,511,Kurnool,KURNOOL,552.0,5258,Kallur,,5258.0,2024-10-07
19,West Bengal,WEST BENGAL,19.0,306,Purba Bardhaman,PURBA BARDHAMAN,335.0,2294,Kalna - II,,2294.0,2024-10-07
24,Gujarat,GUJARAT,24.0,446,Gandhinagar,GANDHINAGAR,473.0,3773,Kalol Gandhinagar,Kalol Gandhinagar,3773.0,2024-10-07
36,Telangana,తెలంగాణ,0.0,695,Jogulamba Gadwal,జోగులాంబ గద్వాల,0.0,6297,Kaloor Thimmandoddi,కలూరి తిమ్మన్ దొడ్డి,0.0,2024-10-07
31,Lakshadweep,LAKSHADWEEP,31.0,553,Lakshadweep District,LAKSHADWEEP DISTRICT,587.0,5628,Kalpeni,,5628.0,2024-10-07
33,Tamil Nadu,TAMIL NADU,33.0,729,Kallakurichi,கள்ளக்குறிச்சி,0.0,7055,Kalvarayan Hills,கல்வராயன் மலை,0.0,2024-10-07
8,Rajasthan,RAJASTHAN,8.0,775,Balotra,बालोतरा,,7130,Kalyanpur,कल्याणपुर,0.0,2024-10-07
12,Arunachal Pradesh,ARUNACHAL PRADESH,12.0,243,West Siang,WEST SIANG,250.0,6585,Kamba Adc,,0.0,2024-10-07
36,Telangana,తెలంగాణ,0.0,509,Khammam,ఖమ్మం,541.0,4745,Kamepalli,కామేపల్లి,4745.0,2024-10-07
14,Manipur,MANIPUR,14.0,712,Kangpokpi,,0.0,6495,Kangchup Geljang,,0.0,2024-10-07
36,Telangana,తెలంగాణ,0.0,691,Sangareddy,సంగారెడ్డి,0.0,4450,Kangti,కంగ్టి,4450.0,2024-10-07
22,Chhattisgarh,छत्तीसगढ़,22.0,381,Uttar Bastar Kanker,उत्तर बस्तर कांकेर,413.0,3351,Kanker,,3351.0,2024-10-07
27,Maharashtra,महाराष्ट्र,27.0,469,Chhatrapati Sambhajinagar,छत्रपती संभाजीनगर,515.0,4133,Kannad,कन्नड,4133.0,2024-10-07
32,Kerala,KERALA,32.0,557,Kannur,കണ്ണൂര്‍,589.0,5633,Kannur,കണ്ണൂര്‍,5633.0,2024-10-07
21,Odisha,ODISHA,21.0,350,Cuttack,CUTTACK,381.0,2945,Kanpur,,2945.0,2024-10-07
9,Uttar Pradesh,UTTAR PRADESH,9.0,171,Moradabad,MORADABAD,135.0,718,Kanth,,718.0,2024-10-07
10,Bihar,BIHAR,10.0,208,Muzaffarpur,मुजफ्फरपुर,216.0,1204,Kanti,काँटी,1204.0,2024-10-07
24,Gujarat,GUJARAT,24.0,450,Kheda,KHEDA,483.0,3869,Kapadvanj,,3869.0,2024-10-07
24,Gujarat,GUJARAT,24.0,462,Valsad,VALSAD,491.0,3930,Kaprada,,3930.0,2024-10-07
9,Uttar Pradesh,UTTAR PRADESH,9.0,160,Kushinagar,KUSHINAGAR,189.0,6879,Kaptanganj,,0.0,2024-10-07
10,Bihar,BIHAR,10.0,209,Nalanda,नालंदा,229.0,1378,Karai Parsurai,करायपरसुराय,1378.0,2024-10-07
27,Maharashtra,महाराष्ट्र,27.0,498,Wardha,वर्धा,504.0,4016,Karanja,कारंजा,4016.0,2024-10-07
21,Odisha,ODISHA,21.0,365,Mayurbhanj,MAYURBHANJ,376.0,2870,Karanjia,,2870.0,2024-10-07
9,Uttar Pradesh,UTTAR PRADESH,9.0,120,Prayagraj,PRAYAGRAJ,175.0,892,Karchhana,,892.0,2024-10-07
23,Madhya Pradesh,MADHYA PRADESH,23.0,418,Narsimhapur,नरसिंहपुर,452.0,3637,Kareli,करेली,3637.0,2024-10-07
20,Jharkhand,झारखंड,20.0,325,Dhanbad,धनबाद,354.0,6202,Kariasol,करियासोल,0.0,2024-10-07
33,Tamil Nadu,TAMIL NADU,33.0,571,Dharmapuri,DHARMAPURI,630.0,6622,Karimangalam,காரிமங்கலம்,0.0,2024-10-07
36,Telangana,తెలంగాణ,0.0,508,Karimnagar,కరీంనగర్,534.0,6231,Karimnagar,కరీంనగర్,0.0,2024-10-07
24,Gujarat,GUJARAT,24.0,461,Vadodara,VADODARA,486.0,3907,Karjan,,3907.0,2024-10-07
20,Jharkhand,झारखंड,20.0,333,Jamtara,जामताड़ा,363.0,2677,Karma Tanr Vidyasagar*,करमाटांड विद्यासागर,2677.0,2024-10-07
20,Jharkhand,झारखंड,20.0,606,Khunti,खूंटी,365.0,2700,Karra,,2700.0,2024-10-07
28,Andhra Pradesh,ANDHRA PRADESH,28.0,503,Chittoor,CHITTOOR,554.0,5408,Karvetinagar,,5408.0,2024-10-07
9,Uttar Pradesh,UTTAR PRADESH,9.0,146,Ghazipur,GHAZIPUR,195.0,6834,Kasimabad,,0.0,2024-10-07
21,Odisha,ODISHA,21.0,353,Gajapati,GAJAPATI,389.0,3104,Kasinagar,,3104.0,2024-10-07
14,Manipur,MANIPUR,14.0,717,Kamjong,,0.0,1891,Kasom Khullen,,1891.0,2024-10-07
22,Chhattisgarh,छत्तीसगढ़,22.0,376,Dakshin Bastar Dantewada,दक्षिण बस्तर दंतेवाड़ा,416.0,3371,Katekalyan,,3371.0,2024-10-07
24,Gujarat,GUJARAT,24.0,450,Kheda,KHEDA,483.0,3872,Kathlal,,3872.0,2024-10-07
1,Jammu And Kashmir,JAMMU AND KASHMIR,1.0,7,Kathua,KATHUA,7.0,30,Kathua,,30.0,2024-10-07
10,Bihar,BIHAR,10.0,197,Gopalganj,गोपालगंज,217.0,1215,Katiya,कटेया,1215.0,2024-10-07
23,Madhya Pradesh,MADHYA PRADESH,23.0,413,Katni,कटनी,450.0,7028,Katni Nagar,कटनी नगर,0.0,2024-10-07
2,Himachal Pradesh,HIMACHAL PRADESH,2.0,22,Mandi,MANDI,27.0,6945,Katoula,,0.0,2024-10-07
23,Madhya Pradesh,MADHYA PRADESH,23.0,639,Alirajpur,अलीराजपुर,465.0,6980,Katthiwara,कट्ठीवाडा,0.0,2024-10-07
28,Andhra Pradesh,ANDHRA PRADESH,28.0,519,Srikakulam,SRIKAKULAM,542.0,4779,Kaviti,,4779.0,2024-10-07
22,Chhattisgarh,छत्तीसगढ़,22.0,382,Kabeerdham,कबीरधाम,407.0,3298,Kawardha,,3298.0,2024-10-07
12,Arunachal Pradesh,ARUNACHAL PRADESH,12.0,679,Siang,,0.0,1627,Kaying Eac,,1627.0,2024-10-07
1,Jammu And Kashmir,JAMMU AND KASHMIR,1.0,625,Shopian,SHOPIAN,13.0,6092,Keegam,Keegam,0.0,2024-10-07
36,Telangana,తెలంగాణ,0.0,700,Medchal Malkajgiri,మేడ్చల్ మల్కాజిగిరి,0.0,4522,Keesara,కీసర(M),4522.0,2024-10-07
21,Odisha,ODISHA,21.0,358,Kalahandi,KALAHANDI,395.0,3165,Kegaon,,3165.0,2024-10-07
14,Manipur,MANIPUR,14.0,255,Imphal East,IMPHAL EAST,278.0,1886,Keirao Bitra,,1886.0,2024-10-07
8,Rajasthan,RAJASTHAN,8.0,781,Kekri,केकड़ी,,614,Kekri,,614.0,2024-10-07
27,Maharashtra,महाराष्ट्र,27.0,500,Yavatmal,यवतमाळ,510.0,4090,Kelapur,केलापूर,4090.0,2024-10-07
20,Jharkhand,झारखंड,20.0,332,Hazaribagh,हज़ारीबाग,360.0,2656,Keredari,,2656.0,2024-10-07
36,Telangana,తెలంగాణ,0.0,518,Ranga Reddy,రంగా రెడ్డి,537.0,4561,Keshampet,కేశంపేట,4561.0,2024-10-07
20,Jharkhand,झारखंड,20.0,328,Garhwa,गढ़वा,346.0,2497,Ketar*,केतार,2497.0,2024-10-07
22,Chhattisgarh,छत्तीसगढ़,22.0,760,Manendragarh-Chirmiri-Bharatpur(M C B),मनेन्द्रगढ़-चिरमिरी-भरतपुर(ऍम.सी.बी.),0.0,3235,Khadganva,,3235.0,2024-10-07
23,Madhya Pradesh,MADHYA PRADESH,23.0,397,Burhanpur,बुरहानपुर,467.0,3720,Khaknar,खकनार,3720.0,2024-10-07
9,Uttar Pradesh,UTTAR PRADESH,9.0,178,Sant Kabir Nagar,SANT KABIR NAGAR,186.0,942,Khalilabad,,942.0,2024-10-07
3,Punjab,PUNJAB,3.0,30,Fatehgarh Sahib,FATEHGARH SAHIB,40.0,223,Khamanon,,223.0,2024-10-07
21,Odisha,ODISHA,21.0,344,Anugul,ANUGUL,384.0,3001,Khamar,,3001.0,2024-10-07
24,Gujarat,GUJARAT,24.0,674,Devbhumi Dwarka,DEVBHUMI DWARKA,0.0,3813,Khambhalia,,3813.0,2024-10-07
27,Maharashtra,महाराष्ट्र,27.0,472,Buldhana,बुलढाणा,500.0,3981,Khamgaon,खामगाव,3981.0,2024-10-07
19,West Bengal,WEST BENGAL,19.0,312,Hooghly,HOOGHLY,338.0,2354,Khanakul - I,,2354.0,2024-10-07
27,Maharashtra,महाराष्ट्र,27.0,494,Satara,सातारा,527.0,4257,Khandala,खंडाळा,4257.0,2024-10-07
8,Rajasthan,RAJASTHAN,8.0,113,Sawai Madhopur,SAWAI MADHOPUR,108.0,532,Khandar,,532.0,2024-10-07
8,Rajasthan,RAJASTHAN,8.0,105,Jhalawar,JHALAWAR,129.0,678,Khanpur,,678.0,2024-10-07
10,Bihar,BIHAR,10.0,217,Samastipur,समस्तीपुर,221.0,1287,Khanpur,खानपुर,1287.0,2024-10-07
1,Jammu And Kashmir,JAMMU AND KASHMIR,1.0,2,Budgam,,2.0,6,Khansahib,,6.0,2024-10-07
23,Madhya Pradesh,MADHYA PRADESH,23.0,434,Tikamgarh,टीकमगढ़,424.0,3422,Khargapur,खरगापुर,3422.0,2024-10-07
21,Odisha,ODISHA,21.0,368,Nuapada,NUAPADA,394.0,3156,Khariar,,3156.0,2024-10-07
20,Jharkhand,झारखंड,20.0,341,Saraikela Kharsawan,सरायकेला खरसावां,369.0,2747,Kharsawan,,2747.0,2024-10-07
21,Odisha,ODISHA,21.0,366,Nabarangpur,NABARANGPUR,397.0,3198,Khatiguda,,3198.0,2024-10-07
27,Maharashtra,महाराष्ट्र,27.0,492,Ratnagiri,रत्नागिरी,528.0,4268,Khed,खेड,4268.0,2024-10-07
24,Gujarat,GUJARAT,24.0,453,Navsari,NAVSARI,490.0,6195,Khergam,,0.0,2024-10-07
13,Nagaland,NAGALAND,13.0,248,Phek,PHEK,266.0,1811,Khezhakeno,,1811.0,2024-10-07
36,Telangana,తెలంగాణ,0.0,522,Warangal,వరంగల్,540.0,6246,Khila Warangal,ఖిలా వరంగల్,0.0,2024-10-07
23,Madhya Pradesh,MADHYA PRADESH,23.0,422,Rajgarh,राजगढ़,442.0,3564,Khilchipur,खिलचीपुर,3564.0,2024-10-07
23,Madhya Pradesh,MADHYA PRADESH,23.0,408,Harda,हरदा,448.0,3606,Khirkiya,खिरकिया,3606.0,2024-10-07
10,Bihar,BIHAR,10.0,196,Gaya,गया,236.0,1490,Khizirsarai,खिजरसराय,1490.0,2024-10-07
1,Jammu And Kashmir,JAMMU AND KASHMIR,1.0,5,Jammu,JAMMU,21.0,6714,Khour,Khour,0.0,2024-10-07
23,Madhya Pradesh,MADHYA PRADESH,23.0,410,Indore,इन्दौर,439.0,7015,Khudel,खुडैल,0.0,2024-10-07
2,Himachal Pradesh,HIMACHAL PRADESH,2.0,18,Kangra,KANGRA,24.0,107,Khundian,,107.0,2024-10-07
12,Arunachal Pradesh,ARUNACHAL PRADESH,12.0,628,Anjaw,,260.0,1741,Kibithoo Circle,,1741.0,2024-10-07
33,Tamil Nadu,TAMIL NADU,33.0,575,Kanniyakumari,KANNIYAKUMARI,629.0,6673,Killiyoor,கிள்ளியூர்,0.0,2024-10-07
33,Tamil Nadu,TAMIL NADU,33.0,593,Tiruvannamalai,TIRUVANNAMALAI,606.0,6630,Kilpennathur,கீழ்பென்னாத்தூர்,0.0,2024-10-07
28,Andhra Pradesh,ANDHRA PRADESH,28.0,746,Kakinada,Kakinada,0.0,4899,Kirlampudi,,4899.0,2024-10-07
23,Madhya Pradesh,MADHYA PRADESH,23.0,392,Balaghat,बालाघाट,457.0,3673,Kirnapur,किरनापुर,3673.0,2024-10-07
8,Rajasthan,RAJASTHAN,8.0,770,Khairthal-Tijara,खैरथल-तिजारा,,497,Kishangarh Bas,,497.0,2024-10-07
9,Uttar Pradesh,UTTAR PRADESH,9.0,166,Mainpuri,MAINPURI,148.0,6872,Kishni,,0.0,2024-10-07
21,Odisha,ODISHA,21.0,344,Anugul,ANUGUL,384.0,3016,Kishorenagar,,3016.0,2024-10-07
10,Bihar,BIHAR,10.0,203,Kishanganj,किशनगंज,210.0,1126,Kochadhamin,कोचाधामन,1126.0,2024-10-07
21,Odisha,ODISHA,21.0,371,Sambalpur,SAMBALPUR,372.0,2782,Kochinda,,2782.0,2024-10-07
36,Telangana,తెలంగాణ,0.0,696,Suryapet,సూర్యాపేట,0.0,4668,Kodad,కోదాడ్,4668.0,2024-10-07
21,Odisha,ODISHA,21.0,354,Ganjam,GANJAM,388.0,3082,Kodala,,3082.0,2024-10-07
28,Andhra Pradesh,ANDHRA PRADESH,28.0,515,Sri Potti Sriramulu Nellore,శ్రీ పొట్టి శ్రీరాములు నెల్లూరు,550.0,5169,Kodavalur,,5169.0,2024-10-07
36,Telangana,తెలంగాణ,0.0,681,Jagitial,జగిత్యాల,0.0,4420,Kodimial,కొడిమ్యాల,4420.0,2024-10-07
1,Jammu And Kashmir,JAMMU AND KASHMIR,1.0,1,Anantnag,ANANTNAG,14.0,57,Kokernag,,57.0,2024-10-07
23,Madhya Pradesh,MADHYA PRADESH,23.0,432,Shivpuri,शिवपुरी,423.0,3411,Kolaras,कोलारस,3411.0,2024-10-07
28,Andhra Pradesh,ANDHRA PRADESH,28.0,743,Parvathipuram Manyam,Parvathipuram Manyam,0.0,4807,Komarada,,4807.0,2024-10-07
28,Andhra Pradesh,ANDHRA PRADESH,28.0,517,Prakasam,PRAKASAM,549.0,5119,Konakanamitla,,5119.0,2024-10-07
9,Uttar Pradesh,UTTAR PRADESH,9.0,151,Jalaun,JALAUN,165.0,855,Konch,,855.0,2024-10-07
36,Telangana,తెలంగాణ,0.0,691,Sangareddy,సంగారెడ్డి,0.0,4491,Kondapur,కొండాపూర్,4491.0,2024-10-07
21,Odisha,ODISHA,21.0,363,Koraput,KORAPUT,398.0,3208,Koraput Town,,3208.0,2024-10-07
29,Karnataka,ಕರ್ನಾಟಕ,29.0,548,Tumakuru,ತುಮಕೂರು,571.0,5536,Koratagere,ಕೊರಟಗೆರೆ,5536.0,2024-10-07
27,Maharashtra,महाराष्ट्र,27.0,475,Gadchiroli,गडचिरोली,508.0,4055,Korchi,कोरची,4055.0,2024-10-07
28,Andhra Pradesh,ANDHRA PRADESH,28.0,505,East Godavari,EAST GODAVARI,545.0,4905,Korukonda,,4905.0,2024-10-07
21,Odisha,ODISHA,21.0,366,Nabarangpur,NABARANGPUR,397.0,3195,Kosagumuda,,3195.0,2024-10-07
28,Andhra Pradesh,ANDHRA PRADESH,28.0,752,Tirupati,Tirupati,0.0,5191,Kota,,5191.0,2024-10-07
22,Chhattisgarh,छत्तीसगढ़,22.0,375,Bilaspur,बिलासपुर,406.0,3291,Kota,,3291.0,2024-10-07
33,Tamil Nadu,TAMIL NADU,33.0,587,The Nilgiris,THE NILGIRIS,611.0,5757,Kotagiri,,5757.0,2024-10-07
24,Gujarat,GUJARAT,24.0,457,Rajkot,RAJKOT,476.0,3805,Kotda Sangani,,3805.0,2024-10-07
5,Uttarakhand,UTTARAKHAND,5.0,52,Pauri Garhwal,PAURI GARHWAL,61.0,313,Kotdwara,,313.0,2024-10-07
1,Jammu And Kashmir,JAMMU AND KASHMIR,1.0,12,Rajouri,RAJOURI,6.0,6851,Koteranka,,0.0,2024-10-07
2,Himachal Pradesh,HIMACHAL PRADESH,2.0,23,Shimla,SHIMLA,33.0,6956,Kotgarh,,0.0,2024-10-07
28,Andhra Pradesh,ANDHRA PRADESH,28.0,754,Sri Sathya Sai,Sri Sathya Sai,0.0,5346,Kothacheruvu,,5346.0,2024-10-07
36,Telangana,తెలంగాణ,0.0,693,Wanaparthy,వనపర్తి,0.0,4593,Kothakota,కోత్తకోట,4593.0,2024-10-07
36,Telangana,తెలంగాణ,0.0,508,Karimnagar,కరీంనగర్,534.0,6230,Kothapally,కొత్తపల్లి,0.0,2024-10-07
28,Andhra Pradesh,ANDHRA PRADESH,28.0,519,Srikakulam,SRIKAKULAM,542.0,4772,Kothuru,,4772.0,2024-10-07
21,Odisha,ODISHA,21.0,363,Koraput,KORAPUT,398.0,3219,Kotiya,,3219.0,2024-10-07
2,Himachal Pradesh,HIMACHAL PRADESH,2.0,23,Shimla,SHIMLA,33.0,189,Kotkhai,,189.0,2024-10-07
8,Rajasthan,RAJASTHAN,8.0,783,Jaipur (Gramin),जयपुर (ग्रामीण),,6028,Kotkhawda,कोटखावदा,0.0,2024-10-07
29,Karnataka,ಕರ್ನಾಟಕ,29.0,738,Vijayanagar,,0.0,7108,Kotturu,,0.0,2024-10-07
36,Telangana,తెలంగాణ,0.0,699,Kumuram Bheem Asifabad,కుమురం భీమ్ ఆసిఫాబాద్,0.0,4316,Koutala,కౌటాల,4316.0,2024-10-07
33,Tamil Nadu,TAMIL NADU,33.0,594,Thoothukkudi,Thoothukkudi,627.0,5862,Kovilpatti,,5862.0,2024-10-07
28,Andhra Pradesh,ANDHRA PRADESH,28.0,505,East Godavari,EAST GODAVARI,545.0,4958,Kovvur,,4958.0,2024-10-07
21,Odisha,ODISHA,21.0,356,Jajapur,JAJAPUR,382.0,2981,Kuakhia,,2981.0,2024-10-07
13,Nagaland,NAGALAND,13.0,246,Mokokchung,MOKOKCHUNG,262.0,1763,Kubolong,,1763.0,2024-10-07
33,Tamil Nadu,TAMIL NADU,33.0,590,Thiruvarur,THIRUVARUR,619.0,5804,Kudavasal,குடவாசல்,5804.0,2024-10-07
8,Rajasthan,RAJASTHAN,8.0,778,Jodhpur (Gramin),जोधपुर (ग्रामीण),,7219,Kudi Bhagtasni,कुड़ी भगतासनी,0.0,2024-10-07
27,Maharashtra,महाराष्ट्र,27.0,484,Nagpur,नागपूर,505.0,4035,Kuhi,कुही,4035.0,2024-10-07
21,Odisha,ODISHA,21.0,355,Jagatsinghapur,JAGATSINGHAPUR,380.0,2936,Kujang,,2936.0,2024-10-07
36,Telangana,తెలంగాణ,0.0,700,Medchal Malkajgiri,మేడ్చల్ మల్కాజిగిరి,0.0,6327,Kukatpally,కూకట్ పల్లి,0.0,2024-10-07
22,Chhattisgarh,छत्तीसगढ़,22.0,382,Kabeerdham,कबीरधाम,407.0,7351,Kukdur,कुकदुर,0.0,2024-10-07
28,Andhra Pradesh,ANDHRA PRADESH,28.0,748,Eluru,Eluru,0.0,4735,Kukunoor,,4735.0,2024-10-07
6,Haryana,HARYANA,6.0,61,Fatehabad,FATEHABAD,78.0,6439,Kulan St,कुलाँ,0.0,2024-10-07
36,Telangana,తెలంగాణ,0.0,698,Vikarabad,వికారాబాద్,0.0,4539,Kulkacharla,కుల్కచర్ల(M),4539.0,2024-10-07
19,West Bengal,WEST BENGAL,19.0,664,Alipurduar,,0.0,2172,Kumargram,,2172.0,2024-10-07
10,Bihar,BIHAR,10.0,205,Madhepura,मधेपुरा,213.0,1163,Kumarkhand,कूमारखंड,1163.0,2024-10-07
8,Rajasthan,RAJASTHAN,8.0,767,Deeg,डीग,,510,Kumher,,510.0,2024-10-07
9,Uttar Pradesh,UTTAR PRADESH,9.0,174,Pratapgarh,PRATAPGARH,173.0,881,Kunda,,881.0,2024-10-07
20,Jharkhand,झारखंड,20.0,323,Chatra,चतरा,347.0,2516,Kunda,कुंदा,2516.0,2024-10-07
29,Karnataka,ಕರ್ನಾಟಕ,29.0,549,Udupi,ಉಡುಪಿ,569.0,5522,Kundapura,ಕುಂದಾಪುರ,5522.0,2024-10-07
21,Odisha,ODISHA,21.0,351,Deogarh,DEOGARH,373.0,2802,Kundheigola,,2802.0,2024-10-07
20,Jharkhand,झारखंड,20.0,333,Jamtara,जामताड़ा,363.0,2681,Kundhit,कुंडहित,2681.0,2024-10-07
24,Gujarat,GUJARAT,24.0,439,Amreli,AMRELI,480.0,3839,Kunkavav Vadia,,3839.0,2024-10-07
33,Tamil Nadu,TAMIL NADU,33.0,581,Perambalur,PERAMBALUR,615.0,5976,Kunnam,,0.0,2024-10-07
28,Andhra Pradesh,ANDHRA PRADESH,28.0,753,Annamayya,Annamayya,0.0,5389,Kurabalakota,,5389.0,2024-10-07
23,Madhya Pradesh,MADHYA PRADESH,23.0,428,Seoni,सिवनी,456.0,3666,Kurai,कुरई,3666.0,2024-10-07
10,Bihar,BIHAR,10.0,195,Darbhanga,दरभंगा,215.0,1197,Kusheshwar Asthan,कुशेश्वर स्थान,1197.0,2024-10-07
29,Karnataka,ಕರ್ನಾಟಕ,29.0,543,Koppal,ಕೊಪ್ಪಳ,560.0,5465,Kushtagi,ಕುಷ್ಟಗಿ,5465.0,2024-10-07
23,Madhya Pradesh,MADHYA PRADESH,23.0,433,Sidhi,सीधी,462.0,3702,Kusmi,कुसमी,3702.0,2024-10-07
22,Chhattisgarh,छत्तीसगढ़,22.0,649,Balrampur-Ramanujganj,बलरामपुर-रामानुजगंज,0.0,3240,Kusmi(Samri),कुसमी(सामरी),3240.0,2024-10-07
10,Bihar,BIHAR,10.0,189,Aurangabad,औरंगाबाद,235.0,1484,Kutumba,कुटुम्बा,1484.0,2024-10-07
10,Bihar,BIHAR,10.0,206,Madhubani,मधुबनी,207.0,1084,Ladania,लदनिया,1084.0,2024-10-07
2,Himachal Pradesh,HIMACHAL PRADESH,2.0,22,Mandi,MANDI,27.0,125,Lad Bharol,,125.0,2024-10-07
8,Rajasthan,RAJASTHAN,8.0,768,Didwana-Kuchaman,डीडवाना-कुचामन,,557,Ladnu,,557.0,2024-10-07
6,Haryana,HARYANA,6.0,68,Kurukshetra,KURUKSHETRA,72.0,6410,Ladwa,लाडवा,0.0,2024-10-07
21,Odisha,ODISHA,21.0,373,Sundargarh,SUNDARGARH,374.0,2827,Lahunipara,,2827.0,2024-10-07
12,Arunachal Pradesh,ARUNACHAL PRADESH,12.0,239,Tirap,TIRAP,254.0,1694,Laju Sdo,Laju,1694.0,2024-10-07
27,Maharashtra,महाराष्ट्र,27.0,471,Bhandara,भंडारा,506.0,4043,Lakhandur,लाखंदूर,4043.0,2024-10-07
18,Assam,ASSAM,18.0,282,Cachar,CACHAR,316.0,2100,Lakhipur,,2100.0,2024-10-07
10,Bihar,BIHAR,10.0,204,Lakhisarai,लखीसराय,227.0,1368,Lakhisarai,लखीसराय,1368.0,2024-10-07
10,Bihar,BIHAR,10.0,222,Siwan,सिवान,218.0,1233,Lakri Nabiganj,लकड़ी नबीगंज,1233.0,2024-10-07
5,Uttarakhand,UTTARAKHAND,5.0,50,Haridwar,HARIDWAR,68.0,6351,Laldhang,,0.0,2024-10-07
5,Uttarakhand,UTTARAKHAND,5.0,51,Nainital,NAINITAL,66.0,345,Lalkuan,,345.0,2024-10-07
22,Chhattisgarh,छत्तीसगढ़,22.0,647,Mungeli,मुंगेली,0.0,7258,Lalpur Thana,लालपुर थाना,0.0,2024-10-07
9,Uttar Pradesh,UTTAR PRADESH,9.0,185,Sultanpur,SULTANPUR,179.0,917,Lambhua,,917.0,2024-10-07
27,Maharashtra,महाराष्ट्र,27.0,492,Ratnagiri,रत्नागिरी,528.0,4273,Lanja,लांजा,4273.0,2024-10-07
5,Uttarakhand,UTTARAKHAND,5.0,52,Pauri Garhwal,PAURI GARHWAL,61.0,310,Lansdowne,,310.0,2024-10-07
20,Jharkhand,झारखंड,20.0,339,Ranchi,रांची,364.0,2697,Lapung,,2697.0,2024-10-07
1,Jammu And Kashmir,JAMMU AND KASHMIR,1.0,626,Ganderbal,GANDERBAL,11.0,45,Lar,,45.0,2024-10-07
1,Jammu And Kashmir,JAMMU AND KASHMIR,1.0,1,Anantnag,ANANTNAG,14.0,6820,Larnoo,Larnoo,0.0,2024-10-07
23,Madhya Pradesh,MADHYA PRADESH,23.0,437,Vidisha,विदिशा,443.0,3570,Lateri,लटेरी,3570.0,2024-10-07
12,Arunachal Pradesh,ARUNACHAL PRADESH,12.0,678,Namsai,,0.0,1733,Lathao Circle,Lathao Circle,1733.0,2024-10-07
21,Odisha,ODISHA,21.0,373,Sundargarh,SUNDARGARH,374.0,2823,Lathikata,,2823.0,2024-10-07
22,Chhattisgarh,छत्तीसगढ़,22.0,648,Surajpur,सूरजपुर,0.0,7236,Latori,लटोरी,0.0,2024-10-07
27,Maharashtra,महाराष्ट्र,27.0,481,Latur,लातूर,524.0,4226,Latur,लातूर,4226.0,2024-10-07
10,Bihar,BIHAR,10.0,206,Madhubani,मधुबनी,207.0,1086,Laukahi,लौकाही,1086.0,2024-10-07
19,West Bengal,WEST BENGAL,19.0,702,Kalimpong,KALIMPONG,0.0,2157,Lava,Lava,2157.0,2024-10-07
8,Rajasthan,RAJASTHAN,8.0,97,Dausa,DAUSA,109.0,6909,Lawan,लवाण,0.0,2024-10-07
28,Andhra Pradesh,ANDHRA PRADESH,28.0,504,Y.S.R.,,551.0,5218,Lingala,,5218.0,2024-10-07
28,Andhra Pradesh,ANDHRA PRADESH,28.0,748,Eluru,Eluru,0.0,4945,Lingapalem,,4945.0,2024-10-07
14,Manipur,MANIPUR,14.0,260,Ukhrul,UKHRUL,279.0,6482,LM,,0.0,2024-10-07
13,Nagaland,NAGALAND,13.0,615,Longleng,,268.0,1833,Longleng,,1833.0,2024-10-07
14,Manipur,MANIPUR,14.0,714,Noney,NONEY,0.0,6491,Longmai,NONEY,0.0,2024-10-07
13,Nagaland,NAGALAND,13.0,614,Kiphire,,269.0,1840,Longmatra,,1840.0,2024-10-07
9,Uttar Pradesh,UTTAR PRADESH,9.0,145,Ghaziabad,GHAZIABAD,140.0,6089,Loni,,0.0,2024-10-07
3,Punjab,PUNJAB,3.0,36,Ludhiana,ਲੂਿਧਆਣਾ,41.0,227,Ludhiana (East),,227.0,2024-10-07
12,Arunachal Pradesh,ARUNACHAL PRADESH,12.0,238,Tawang,TAWANG,245.0,1557,Lumla Adc,Lumla ADC,1557.0,2024-10-07
14,Manipur,MANIPUR,14.0,716,Tengnoupal,TENGNOUPAL,0.0,1892,Machi,,1892.0,2024-10-07
23,Madhya Pradesh,MADHYA PRADESH,23.0,638,Singrauli,सिंगरौली,463.0,6987,Mada,माडा,0.0,2024-10-07
33,Tamil Nadu,TAMIL NADU,33.0,634,Tiruppur,TIRUPPUR,633.0,5907,Madathukulam,,5907.0,2024-10-07
28,Andhra Pradesh,ANDHRA PRADESH,28.0,511,Kurnool,KURNOOL,552.0,5292,Maddikera (East),,5292.0,2024-10-07
28,Andhra Pradesh,ANDHRA PRADESH,28.0,517,Prakasam,PRAKASAM,549.0,5127,Maddipadu,,5127.0,2024-10-07
36,Telangana,తెలంగాణ,0.0,696,Suryapet,సూర్యాపేట,0.0,6300,Maddirala,మద్దిరాల,0.0,2024-10-07
36,Telangana,తెలంగాణ,0.0,721,Narayanpet,నారాయణ్ పేట్,0.0,4554,Maddur,మద్దూర్,4554.0,2024-10-07
36,Telangana,తెలంగాణ,0.0,692,Siddipet,సిద్దిపేట,0.0,4673,Maddur,మద్దూరు,4673.0,2024-10-07
10,Bihar,BIHAR,10.0,206,Madhubani,मधुबनी,207.0,1100,Madhepur,मधेपुर,1100.0,2024-10-07
36,Telangana,తెలంగాణ,0.0,509,Khammam,ఖమ్మం,541.0,4766,Madhira,మధిర,4766.0,2024-10-07
